x,y,periodo,fuente
-85.2023569,10.6759352,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.79164999999999,10.3511881,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.66249800000001,10.07564,2024_3,Vivienda
-85.46914149999999,10.6581245,2024_3,Vivienda
-85.254136,10.5251574,2024_3,Vivienda
-85.5946503,10.2219525,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.4324579,10.634914,2024_3,Vivienda
-85.22533990000001,10.4690078,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.5380467,10.1708742,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.4386148,10.6416566,2024_3,Vivienda
-85.4237618,10.6428318,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-84.98018700000002,10.876593,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.1135722,9.9549436,2024_3,Vivienda
-85.4201322,10.0550048,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.6626105,10.533515,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.0983284,10.4271656,2024_3,Vivienda
-85.44295699999999,10.6295718,2024_3,Vivienda
-85.2004733,11.0071291,2024_3,Vivienda
-85.54834269999999,11.0865626,2024_3,Vivienda
-85.652733,9.981334,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.77065850000001,10.4589596,2024_3,Vivienda
-85.41950109999999,10.057561,2024_3,Vivienda
-85.4246606,10.1357965,2024_3,Vivienda
-85.4130509,11.0605636,2024_3,Vivienda
-85.45474010000001,10.145146,2024_3,Vivienda
-84.9713512,10.4563619,2024_3,Vivienda
-85.41950109999999,10.057561,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.36885529999999,10.1045293,2024_3,Vivienda
-85.2525995,9.993781,2024_3,Vivienda
-85.81094759999999,10.3619595,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.1220031,9.961335,2024_3,Vivienda
-84.0900645,9.9120671,2024_3,Vivienda
-85.2004733,11.0071291,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.2528421,9.9924778,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.1220031,9.961335,2024_3,Vivienda
-85.4775179,10.6364761,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.2528421,9.9924778,2024_3,Vivienda
-85.7897284,10.4036923,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.0983284,10.4271656,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-84.0907246,9.9280694,2024_3,Vivienda
-84.0536463,9.9466031,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.632661,11.0762386,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-84.2419551,9.9143307,2024_3,Vivienda
-85.5567068,10.216547,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.79164999999999,10.3511881,2024_3,Vivienda
-85.590032,10.5642354,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4130509,11.0605636,2024_3,Vivienda
-85.4406747,10.6345964,2024_3,Vivienda
-84.9713512,10.4563619,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-84.0852039,9.9310069,2024_3,Vivienda
-85.5727878,10.5143198,2024_3,Vivienda
-85.254136,10.5251574,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.5721447,10.5023898,2024_3,Vivienda
-85.4568968,10.1432245,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.3698007,10.1909392,2024_3,Vivienda
-85.652733,9.981334,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.63186429999999,11.0728569,2024_3,Vivienda
-85.44960929999999,10.1568315,2024_3,Vivienda
-85.1220031,9.961335,2024_3,Vivienda
-85.81094759999999,10.3619595,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.7124267,10.2471765,2024_3,Vivienda
-85.7124267,10.2471765,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.0584152,10.7312909,2024_3,Vivienda
-85.81094759999999,10.3619595,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.49233439999999,10.6135202,2024_3,Vivienda
-85.80887539999999,10.2470771,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.48138349999999,9.868858,2024_3,Vivienda
-84.9872797,10.4177504,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-84.729334,10.0832988,2024_3,Vivienda
-85.46076389999999,10.1195388,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.0983284,10.4271656,2024_3,Vivienda
-85.7124267,10.2471765,2024_3,Vivienda
-85.4130509,11.0605636,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.652733,9.981334,2024_3,Vivienda
-85.4406747,10.6345964,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.2230744,10.7043447,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4406747,10.6345964,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.63611499999999,11.0727677,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-84.0411929,9.932062,2024_3,Vivienda
-85.1048156,10.4573794,2024_3,Vivienda
-85.63611499999999,11.0727677,2024_3,Vivienda
-85.4491619,10.1682597,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.43060990000001,10.6369068,2024_3,Vivienda
-85.0983284,10.4271656,2024_3,Vivienda
-85.5264614,10.2811593,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.2528421,9.9924778,2024_3,Vivienda
-84.9225623,10.5011221,2024_3,Vivienda
-85.7743536,10.3698693,2024_3,Vivienda
-85.194586,10.3691311,2024_3,Vivienda
-85.6261423,11.0658241,2024_3,Vivienda
-85.49127639999999,10.8438905,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5158393,9.9650885,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.7743536,10.3698693,2024_3,Vivienda
-85.0155499,10.8979462,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.5158393,9.9650885,2024_3,Vivienda
-85.4014387,10.2332742,2024_3,Vivienda
-85.57021519999999,10.2873535,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.259216,10.02162,2024_3,Vivienda
-85.579135,10.260669,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.254136,10.5251574,2024_3,Vivienda
-84.9713512,10.4563619,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.043663,10.15336,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.81094759999999,10.3619595,2024_3,Vivienda
-85.0983284,10.4271656,2024_3,Vivienda
-85.08437819999999,10.9004605,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.5,10.216667,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.6306396,11.0708272,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.5264614,10.2811593,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.227386,10.02458,2024_3,Vivienda
-85.36885529999999,10.1045293,2024_3,Vivienda
-85.5907929,10.5538506,2024_3,Vivienda
-85.79164999999999,10.3511881,2024_3,Vivienda
-85.5039271,10.031509,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-84.055129,10.0182399,2024_3,Vivienda
-85.7743536,10.3698693,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.5567068,10.216547,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5727878,10.5143198,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.5822573,10.2617615,2024_3,Vivienda
-85.09346239999999,10.4274414,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.7743536,10.3698693,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-84.82502,10.31426,2024_3,Vivienda
-84.9446524,10.4308134,2024_3,Vivienda
-85.652733,9.981334,2024_3,Vivienda
-85.1331362,10.9558425,2024_3,Vivienda
-85.41950109999999,10.057561,2024_3,Vivienda
-85.5907929,10.5538506,2024_3,Vivienda
-85.09346239999999,10.4274414,2024_3,Vivienda
-84.82942109999999,9.9778439,2024_3,Vivienda
-85.2521952,9.9903778,2024_3,Vivienda
-85.41950109999999,10.057561,2024_3,Vivienda
-85.481214,10.7367434,2024_3,Vivienda
-84.9713512,10.4563619,2024_3,Vivienda
-85.2528421,9.9924778,2024_3,Vivienda
-85.7743536,10.3698693,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.7346146,10.3455404,2024_3,Vivienda
-85.47236339999999,10.0680524,2024_3,Vivienda
-85.82177539999999,10.3098549,2024_3,Vivienda
-85.46914149999999,10.6581245,2024_3,Vivienda
-85.63611499999999,11.0727677,2024_3,Vivienda
-85.254136,10.5251574,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.4269178,10.635395,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.09346239999999,10.4274414,2024_3,Vivienda
-84.06663379999999,9.9282808,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.43030329999999,10.6271948,2024_3,Vivienda
-84.9713512,10.4563619,2024_3,Vivienda
-84.09633409999999,9.9968342,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.5567068,10.216547,2024_3,Vivienda
-84.8984775,10.4440056,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-83.33618799999999,9.2169531,2024_3,Vivienda
-85.3833703,10.1631527,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.481214,10.7367434,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4523038,10.1502586,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.80887539999999,10.2470771,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.5060245,10.0616345,2024_3,Vivienda
-84.0775201,9.964000000000002,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-84.1318386,10.007124,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.227386,10.02458,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.4130509,11.0605636,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.55630599999999,11.0859355,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.38380939999999,10.0409564,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-84.1052462,10.0159804,2024_3,Vivienda
-85.4375574,10.4072992,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.47043029999999,10.7480809,2024_3,Vivienda
-85.4375574,10.4072992,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.5039271,10.031509,2024_3,Vivienda
-85.36885529999999,10.1045293,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.48138349999999,9.868858,2024_3,Vivienda
-85.05906449999999,10.3044646,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.71409249999999,10.2948776,2024_3,Vivienda
-84.9596457,10.2812663,2024_3,Vivienda
-85.5907929,10.5538506,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-84.4247953,10.0581151,2024_3,Vivienda
-85.1695615,10.8232266,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.10838319999999,10.185016,2024_3,Vivienda
-85.38207950000002,9.9998634,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.41950109999999,10.057561,2024_3,Vivienda
-85.43827490000001,10.6336306,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-84.89466759999999,10.5444566,2024_3,Vivienda
-85.48138349999999,9.868858,2024_3,Vivienda
-85.48138349999999,9.868858,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.5592801,10.3298847,2024_3,Vivienda
-85.80887539999999,10.2470771,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.7391028,10.0345981,2024_3,Vivienda
-84.89466759999999,10.5444566,2024_3,Vivienda
-83.7862942,10.2819142,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.0155499,10.8979462,2024_3,Vivienda
-85.3889767,10.3192198,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.0584152,10.7312909,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.72110409999999,10.0208591,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.09346239999999,10.4274414,2024_3,Vivienda
-84.1197643,9.9981413,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.4385245,10.1356393,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.0155499,10.8979462,2024_3,Vivienda
-85.68333299999999,10.633333,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.05906449999999,10.3044646,2024_3,Vivienda
-85.5721447,10.5023898,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.4406747,10.6345964,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.3769159,10.2203484,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.45947489999999,10.3613966,2024_3,Vivienda
-84.0854671,9.9245594,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.3485072,10.5447835,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.1695615,10.8232266,2024_3,Vivienda
-85.48138349999999,9.868858,2024_3,Vivienda
-85.4104706,10.7197949,2024_3,Vivienda
-85.5907929,10.5538506,2024_3,Vivienda
-85.652733,9.981334,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.49233439999999,10.6135202,2024_3,Vivienda
-85.5721447,10.5023898,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.254136,10.5251574,2024_3,Vivienda
-85.7227671,11.0151773,2024_3,Vivienda
-85.5264614,10.2811593,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-84.9225623,10.5011221,2024_3,Vivienda
-84.9596457,10.2812663,2024_3,Vivienda
-85.61650379999999,10.4840711,2024_3,Vivienda
-85.4240478,10.6348036,2024_3,Vivienda
-83.99833579999999,9.9243064,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.49127639999999,10.8438905,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.6357965,10.2733519,2024_3,Vivienda
-85.4568968,10.6221382,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.6306396,11.0708272,2024_3,Vivienda
-85.4844663,10.1856072,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.4471626,10.1592791,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.5290361,9.8820222,2024_3,Vivienda
-85.5320278,10.2381133,2024_3,Vivienda
-85.4381116,10.651847,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5727878,10.5143198,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.227386,10.02458,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.6357965,10.2733519,2024_3,Vivienda
-85.7346146,10.3455404,2024_3,Vivienda
-85.47043029999999,10.7480809,2024_3,Vivienda
-85.0983284,10.4271656,2024_3,Vivienda
-85.2114218,10.4754561,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5290361,9.8820222,2024_3,Vivienda
-84.82942109999999,9.9778439,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.46914149999999,10.6581245,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4552374,10.1531036,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.2444312,9.8050925,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-84.9713512,10.4563619,2024_3,Vivienda
-85.49127639999999,10.8438905,2024_3,Vivienda
-85.4375574,10.4072992,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-84.2318313,10.0042724,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.47236339999999,10.0680524,2024_3,Vivienda
-85.4381116,10.651847,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.5946503,10.2219525,2024_3,Vivienda
-85.49233439999999,10.6135202,2024_3,Vivienda
-85.5843632,10.5691976,2024_3,Vivienda
-85.5907929,10.5538506,2024_3,Vivienda
-85.4568968,10.6221382,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-84.0411929,9.932062,2024_3,Vivienda
-84.91396999999999,10.7417985,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4852488,10.3197654,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-84.82942109999999,9.9778439,2024_3,Vivienda
-85.5676424,10.3544974,2024_3,Vivienda
-85.5946503,10.2219525,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.7346146,10.3455404,2024_3,Vivienda
-85.0571168,10.639989,2024_3,Vivienda
-85.4343335,10.1268541,2024_3,Vivienda
-85.09346239999999,10.4274414,2024_3,Vivienda
-85.3433404,10.1193015,2024_3,Vivienda
-85.7478424,10.3615326,2024_3,Vivienda
-85.5264614,10.2811593,2024_3,Vivienda
-85.254136,10.5251574,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.2922919,10.5152075,2024_3,Vivienda
-85.2470505,10.5398454,2024_3,Vivienda
-85.5380467,10.1708742,2024_3,Vivienda
-85.05906449999999,10.3044646,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.2528421,9.9924778,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.42936639999999,10.6437356,2024_3,Vivienda
-85.6832944,10.5102249,2024_3,Vivienda
-83.9234756,9.8715811,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.0983284,10.4271656,2024_3,Vivienda
-85.424256,10.636317,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.03206949999999,10.9567133,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.254136,10.5251574,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.4406747,10.6345964,2024_3,Vivienda
-85.7346146,10.3455404,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.5676424,10.3544974,2024_3,Vivienda
-85.71409249999999,10.2948776,2024_3,Vivienda
-85.05906449999999,10.3044646,2024_3,Vivienda
-85.05906449999999,10.3044646,2024_3,Vivienda
-85.4311094,10.627382,2024_3,Vivienda
-85.46914149999999,10.6581245,2024_3,Vivienda
-85.5917573,10.2628158,2024_3,Vivienda
-85.424256,10.636317,2024_3,Vivienda
-85.5514441,10.4440491,2024_3,Vivienda
-85.5946503,10.2219525,2024_3,Vivienda
-85.4381116,10.651847,2024_3,Vivienda
-85.5946503,10.2219525,2024_3,Vivienda
-85.80887539999999,10.2470771,2024_3,Vivienda
-85.4365657,10.6092507,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.81094759999999,10.3619595,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.46076389999999,10.1195388,2024_3,Vivienda
-85.46076389999999,10.1195388,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.81094759999999,10.3619595,2024_3,Vivienda
-85.2528421,9.9924778,2024_3,Vivienda
-85.5907929,10.5538506,2024_3,Vivienda
-85.47043029999999,10.7480809,2024_3,Vivienda
-85.6472859,10.5167085,2024_3,Vivienda
-85.6749178,10.3803104,2024_3,Vivienda
-85.81094759999999,10.3619595,2024_3,Vivienda
-84.3542049,10.6590277,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-85.447228,10.640955,2024_3,Vivienda
-85.5039271,10.031509,2024_3,Vivienda
-85.4568968,10.6221382,2024_3,Vivienda
-85.8112683,10.3239733,2024_3,Vivienda
-84.0421839,9.9442481,2024_3,Vivienda
-85.6472964,10.5167394,2024_3,Vivienda
-85.46914149999999,10.6581245,2024_3,Vivienda
-85.481214,10.7367434,2024_3,Vivienda
-84.0986459,10.0144716,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.63186449999999,11.072795,2024_3,Vivienda
-85.03633719999999,9.9517212,2024_3,Vivienda
-85.5567068,10.216547,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.58696690000001,10.2576033,2024_3,Vivienda
-85.66249800000001,10.07564,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5946503,10.2219525,2024_3,Vivienda
-85.7743536,10.3698693,2024_3,Vivienda
-83.9428938,9.8474917,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.4356231,10.6435957,2024_3,Vivienda
-85.4398195,10.6341273,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.58159839999999,10.2613977,2024_3,Vivienda
-85.36885529999999,10.1045293,2024_3,Vivienda
-85.4311094,10.6386153,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5946503,10.2219525,2024_3,Vivienda
-85.497025,10.3040234,2024_3,Vivienda
-85.5721447,10.5023898,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.5103525,10.2664762,2024_3,Vivienda
-85.4568968,10.1543979,2024_3,Vivienda
-85.5890671,10.5639568,2024_3,Vivienda
-85.47043029999999,10.7480809,2024_3,Vivienda
-85.4530295,10.1445678,2024_3,Vivienda
-85.6503384,9.980252,2024_3,Vivienda
-85.1375645,10.9534043,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.589507,10.4066158,2024_3,Vivienda
-84.1177848,9.9904519,2024_3,Vivienda
-85.5843632,10.2609675,2024_3,Vivienda
-85.1088468,10.1856744,2024_3,Vivienda
-85.7478424,10.3615326,2024_3,Vivienda
-82.9474151,8.8257338,2024_3,Vivienda
-83.7169254,10.3869836,2024_3,Vivienda
-84.9713512,10.4563619,2024_3,Vivienda
-84.667374,9.9906919,2024_3,Vivienda
-84.0719897,9.8904008,2024_3,Vivienda
-84.4703933,10.0910284,2024_3,Vivienda
-84.21417009999999,10.0159394,2024_3,Vivienda
-84.01145439999999,10.0101333,2024_3,Vivienda
